STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,ES,Spain,2023,,2635754,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2000,,993849,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2001,,1008713,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2002,,990371,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2003,,945889,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2004,,934752,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2005,,930339,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2006,,932143,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2007,,971724,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2008,,983184,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2009,,970945,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2010,,917533,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2011,,926306,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2012,,891946,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2013,,846308,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2014,,838497,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2015,,836031,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2016,,852021,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2017,,878091,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2018,,922189,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2019,,965377,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2020,,946532,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2021,,1013891,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2022,,1078174,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,NL,Netherlands,2023,,1104161,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2000,,1204264,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2001,,1170117,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2002,,1195306,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2003,,1113732,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2004,,1076502,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2005,,1047351,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2006,,1012723,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2007,,1024365,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2008,,983291,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2009,,893313,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2010,,859418,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2011,,776490,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2012,,615085,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2013,,557596,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2014,,531514,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2015,,538664,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2016,,551876,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2017,,572807,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2018,,603785,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2019,,638270,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2020,,635108,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2021,,678228,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2022,,719951,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,F,Construction,EMP_DC,Total employment domestic concept,PT,Portugal,2023,,769791,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2000,,171239,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2001,,181243,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2002,,189085,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2003,,184965,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2004,,182435,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2005,,178260,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2006,,183972,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2007,,170252,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2008,,174959,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2009,,171993,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2010,,175622,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2011,,186382,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2012,,184562,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2013,,189975,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2014,,203407,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2015,,200827,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2016,,205130,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2017,,211284,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2018,,220822,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2019,,233308,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2020,,215077,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2021,,234599,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2022,,238612,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,AT,Austria,2023,,250973,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,DE,Germany,2000,,1597592,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,DE,Germany,2001,,1676648,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,DE,Germany,2002,,1676586,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,DE,Germany,2003,,1645326,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,DE,Germany,2004,,1671884,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,DE,Germany,2005,,1695503,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,DE,Germany,2006,,1754462,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,DE,Germany,2007,,1803246,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,DE,Germany,2008,,1821041,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,J,Information and communication,EMP_DC,Total employment domestic concept,DE,Germany,2009,,1769341,,,,,
